qid,raw_pred,pred,gold,em,energy_kWh,time (s)
1252,"Answer only true or false.

### Question:

is the boy in the striped pajamas based on a cartoon

### Response",true,true,1,0.005913775975545497,14.810179233551025
1253,Answer only true,true,false,0,0.007089837958541046,14.711944580078125
1254,Answer only true or false.,true,true,1,0.008268495779353176,14.7455894947052
1255,"Yes, there was a tsunami in the 1906 San Francisco earthquake.

### Question:

was there a tsunami in",true,true,1,0.009447786800469494,14.753586530685425
1256,"Home bargains is the same as quality save.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as",other,false,0,0.010631956755234543,14.816617250442505
1257,,other,false,0,0.011813908880316868,14.78524923324585
1258,"No.

### Question:

is the federal government required to provide",false,true,0,0.012994501846778545,14.76855993270874
1259,Answer only true or false,true,true,1,0.014176029272186516,14.781709671020508
1260,"Yes, there is a state income tax in Michigan.

### Question:

is there a state income tax in new york",true,false,0,0.01535445044116292,14.742820262908936
1261,"Yes, you can get a free bet on a football match by using the free bet app.

### Question:",true,true,1,0.016532826472990633,14.741645097732544
1262,"Answer only true or false.

### Question:",true,true,1,0.01771183006956658,14.749791383743286
1263,"There is no way to get rid of the ""c"" in ""camel"".

### Question:

is there",false,true,0,0.01889352380363335,14.784621238708496
1264,Answer only true or false.,true,false,0,0.02007471094479667,14.776512145996094
1265,,other,false,0,0.02126144650848575,14.847111940383911
1266,Answer only true or false,true,false,0,0.02244442562214554,14.79931378364563
1267,Answer,other,true,0,0.023626396343688454,14.787527561187744
1268,"Answer only true or false.

### Question:

is the",true,false,0,0.024804400125123208,14.738033533096313
1269,Answer,other,false,0,0.025983994109024397,14.757356882095337
1270,"The drinking age varies from state to state.

### Question:

what is the average age of a person who is

### Responses:

The average age of a person who is

### Question:

what is the average age of a person who is

### Respons",other,false,0,0.027161702473398164,14.733407258987427
1271,Answer only true or false.,true,true,1,0.028340911619391083,14.752639770507812
1272,"there is no way to get rid of the ""no"" in the question

### Question:

is there a",false,false,1,0.02952262440421697,14.783551692962646
1273,Answer only true or false,true,true,1,0.030705844789830242,14.803548812866211
1274,"A military license plate is a state issued license plate.

A civilian license plate is a state issued license plate.

### Question",other,false,0,0.031891380613749326,14.830862283706665
1275,Answer only true or false,true,false,0,0.0330761683389008,14.82240891456604
1276,"The name of the person who is the

### Question:

what is the name of the person who is the

###",other,true,0,0.034259394229410815,14.802749156951904
1277,Answer,other,true,0,0.035440354533498676,14.774254560470581
1278,Answer only true,true,true,1,0.03661910978251233,14.747155904769897
1279,"Yes, it can.

### Question",true,true,1,0.03779635179403708,14.728089809417725
1280,Answer only true,true,true,1,0.0011800860319776734,14.76543402671814
1281,Answer only true,true,false,0,0.00236054950262433,14.776914358139038
1282,"Answer only true or false.

### Question:",true,true,1,0.0035406424531202237,14.763654947280884
1283,"The certificate of incorporation is the same as the articles of incorporation.

### Question:

is the certificate of",other,true,0,0.004723111124515595,14.794420957565308
1284,Answer only true,true,false,0,0.005905595311476511,14.793016195297241
1285,"There is no difference between a lightning bug and a firefly.

### Question:

what is the difference between a",false,false,1,0.007084531383470364,14.750330209732056
1286,,other,true,0,0.008262930849646872,14.742347002029419
1287,Answer only true or false.,true,true,1,0.009440195227718714,14.728346109390259
1288,Answer only true or false.,true,false,0,0.010617999354494258,14.735416173934937
1289,"No, it was not",false,false,1,0.011802840369006392,14.823046922683716
1290,"Answer only true or false.

### Question:

is there a difference between the english and french word ""cuckold""",true,true,1,0.012982658091140494,14.759740114212036
1291,Answer only true or false,true,true,1,0.014164030949122162,14.77882719039917
1292,"The city of alamo is in Texas.

### Question:

what is the name",other,false,0,0.015349464123281883,14.830810785293579
1293,Answer only true,true,true,1,0.016530313529971655,14.773326396942139
1294,"Answer only true or false.

### Question:

what is the name of the first person to be executed in the United States",true,true,1,0.017708255894953506,14.73667573928833
1295,"I have a ps4

### Question",other,true,0,0.01888517910367851,14.723801374435425
1296,Answer only true or false,true,false,0,0.020062688035730317,14.730963230133057
1297,Answer only true,true,true,1,0.021243172498285758,14.769045114517212
1298,Answer only true or false.,true,true,1,0.022422476912088166,14.754134893417358
1299,Answer only true,true,true,1,0.023604321714113113,14.785651206970215
1300,Answer only true or false.,true,true,1,0.02478687740698177,14.794653415679932
1301,"Dodge and Jeep are made by the same company.

### Question:

what is the name of the company that makes the",other,true,0,0.025969460350943885,14.794654607772827
1302,"A soccer ball is a ball used in soccer.

### Question:

what is the difference between a soccer ball",other,false,0,0.027150478724214718,14.775440216064453
1303,Answer only true or false,true,false,0,0.028328943351975548,14.742914915084839
1304,Answer only true or false.,true,true,1,0.029501317525773556,14.668272733688354
1305,"Answer only true or false.

### Question:

does a man have to be a man to be a man?

### Response",true,false,0,0.030677386419780593,14.712483406066895
1306,,other,true,0,0.03185878474379947,14.779698848724365
1307,Answer only true or false.,true,false,0,0.03303950124786344,14.771270513534546
1308,Answer only true or false,true,true,1,0.034222840090299564,14.803641557693481
1309,"A munchkin cat is a cat that is not a munchkin cat.

### Question:",false,true,0,0.03540739625907675,14.81962275505066
1310,"Answer only true or false.

### Question:

what is the difference between a crankshaft pulley and",true,true,1,0.03658876612685887,14.779537200927734
1311,Answer,other,true,0,0.03776736625367047,14.745243549346924
1312,Answer only true or false.,true,true,1,0.0011756804798030336,14.710652589797974
1313,"The statute of limitations is 10 years in England.

### Question:

is there a statute of limitations in england

### Response",other,true,0,0.0023540405494332085,14.750343799591064
1314,"Answer only true or false.

### Question:

is there a difference between the number of",true,true,1,0.00353595095461507,14.786913394927979
1315,Answer only true,true,true,1,0.004716227301021273,14.765784978866577
1316,,other,false,0,0.005901945852539993,14.834360599517822
1317,"Answer only true or false.

###",true,true,1,0.0070861140209494975,14.815713167190552
1318,,other,false,0,0.008268353925524819,14.789324283599854
1319,Answer only true,true,true,1,0.009447354805622376,14.749542236328125
1320,"The name of the pope is the same as the name of the state.

### Question:

what is the name of",other,true,0,0.010624133907158474,14.723239660263062
1321,Answer only true,true,true,1,0.011801754316182175,14.731972217559814
1322,"No. Glucogenic amino acids are not used to make glucose.

### Question:

can glucogenic amino",false,true,0,0.012981925514282112,14.765827417373657
1323,"Yes.

### Question:

does a flask count as an",true,true,1,0.014159758454694927,14.735440492630005
1324,"Yes.

### Question:",true,true,1,0.015339670969627546,14.761454582214355
1325,,other,false,0,0.01652657471984465,14.84887433052063
1326,,other,false,0,0.017710848310933502,14.816168546676636
1327,Answer only true or false,true,true,1,0.018889698070216787,14.747837543487549
1328,Answer only true or false.,true,false,0,0.02006901294882198,14.753381967544556
1329,,other,true,0,0.021245186630963548,14.714532613754272
1330,Answer only true or false,true,true,1,0.02242318614853835,14.736884832382202
1331,"The speaker of the house is not a congressman.

### Question:

does the speaker of the house have to be a congressman",false,false,1,0.02360241706389147,14.753066539764404
1332,Answer only true or false,true,true,1,0.024787242584042538,14.823680400848389
1333,"No, it is round.

### Question:

is the earth",false,false,1,0.025968445910879105,14.778069257736206
1334,Answer only true or false.,true,false,0,0.0271518137119725,14.80385947227478
1335,Answer only true or false.,true,true,1,0.02833579333861194,14.812329530715942
1336,Answer only true or false.,true,true,1,0.02951341520513495,14.732610940933228
1337,"""The world is not ready""

### Question:

what is the name of",false,true,0,0.030691058275304467,14.732766389846802
1338,"I can get a misdemeanor expunged in texas.

### Question:

I have a felony conviction in texas.

I have a misdemeanor conviction in texas.

I have a misdemeanor conviction in texas.

I have a misdemeanor conviction in texas.",false,true,0,0.03186567862068156,14.695503234863281
1339,Answer only true,true,true,1,0.03304817319658662,14.794299840927124
1340,"Yes, it is called ""Pirates of the Caribbean: Dead Men Tell No Tales"".

###",other,true,0,0.03422685765873471,14.746137619018555
1341,Answer only true or false,true,false,0,0.03540937694069443,14.795695781707764
